<span style='font-size: 12px; font-weight: normal; opacity: 0.6;'>Task Type</span>,<span style='visibility: hidden;'>dummy</span>,,,,,,,<a id=8 href='https://euroeval.com/tasks/sentiment-classification/' style='font-size: 12px; font-weight: normal; color: Grey; text-decoration: underline;'>Sentiment classification</a>,<a id=9 href='https://euroeval.com/tasks/named-entity-recognition/' style='font-size: 12px; font-weight: normal; color: Grey; text-decoration: underline;'>Named entity recognition</a>,<a id=10 href='https://euroeval.com/tasks/linguistic-acceptability/' style='font-size: 12px; font-weight: normal; color: Grey; text-decoration: underline;'>Linguistic acceptability</a>,<a id=11 href='https://euroeval.com/tasks/reading-comprehension/' style='font-size: 12px; font-weight: normal; color: Grey; text-decoration: underline;'>Reading comprehension</a>,<a id=12 href='https://euroeval.com/tasks/summarization/' style='font-size: 12px; font-weight: normal; color: Grey; text-decoration: underline;'>Summarization</a>,<a id=13 href='https://euroeval.com/tasks/knowledge/' style='font-size: 12px; font-weight: normal; color: Grey; text-decoration: underline;'>Knowledge</a>,<a id=14 href='https://euroeval.com/tasks/common-sense-reasoning/' style='font-size: 12px; font-weight: normal; color: Grey; text-decoration: underline;'>Common sense reasoning</a>,<span style='visibility: hidden;'>hidden</span>,,,,,,
"<a href='https://docs.anthropic.com/en/docs/about-claude'>claude-sonnet-4-5-20250929#no-thinking (zero-shot, val)</a>",📝,1.49@@1.49,?,?,200000,✓,✗,57.75 ± 2.23 / 64.32 ± 1.97@@57.75,64.75 ± 2.44 / 60.86 ± 1.83@@64.75,21.33 ± 3.13 / 46.56 ± 1.94@@21.33,59.08 ± 0.91 / 31.71 ± 1.22@@59.08,61.76 ± 0.29 / 6.40 ± 0.42@@61.76,67.63 ± 2.03 / 74.45 ± 1.73@@67.63,72.24 ± 4.29 / 85.23 ± 2.34@@72.24,16.4.0.dev0@@160400,16.4.0.dev0@@160400,16.4.0.dev0@@160400,16.4.0.dev0@@160400,16.4.0.dev0@@160400,16.4.0.dev0@@160400,16.4.0.dev0@@160400
"<a href='https://platform.openai.com/docs/models/gpt-4.1-mini'>gpt-4.1-mini-2025-04-14 (zero-shot, val)</a>",📝,1.56@@1.56,?,?,1047576,✓,✗,59.68 ± 2.27 / 68.36 ± 1.65@@59.68,47.48 ± 2.41 / 25.97 ± 1.60@@47.48,40.22 ± 4.99 / 69.42 ± 2.60@@40.22,56.55 ± 0.98 / 28.28 ± 0.83@@56.55,63.37 ± 0.20 / 7.94 ± 0.55@@63.37,66.53 ± 2.20 / 74.73 ± 1.64@@66.53,41.67 ± 4.40 / 71.25 ± 2.25@@41.67,16.4.0.dev0@@160400,16.4.0.dev0@@160400,16.4.0.dev0@@160400,16.4.0.dev0@@160400,16.4.0.dev0@@160400,16.4.0.dev0@@160400,16.4.0.dev0@@160400
"<a href='https://docs.anthropic.com/en/docs/about-claude'>claude-haiku-4-5-20251001 (zero-shot, val)</a>",🤔,1.58@@1.58,?,?,200000,✓,✗,61.41 ± 1.65 / 65.06 ± 1.52@@61.41,52.57 ± 2.67 / 34.29 ± 2.53@@52.57,33.09 ± 3.82 / 61.22 ± 2.33@@33.09,58.87 ± 0.95 / 27.39 ± 1.14@@58.87,62.44 ± 0.18 / 8.35 ± 0.63@@62.44,70.97 ± 1.53 / 78.20 ± 1.12@@70.97,42.29 ± 7.37 / 72.50 ± 3.41@@42.29,16.4.0.dev0@@160400,16.4.0.dev0@@160400,16.4.0.dev0@@160400,16.4.0.dev0@@160400,16.4.0.dev0@@160400,16.4.0.dev0@@160400,16.4.0.dev0@@160400
"<a href='https://ai.google.dev/gemini-api/docs/models#gemini-2.5-flash-lite'>gemini/gemini-2.5-flash-lite#no-thinking (zero-shot, val)</a>",📝,1.62@@1.62,?,256128.0,1048576,✓,✗,59.54 ± 1.99 / 65.55 ± 1.49@@59.54,39.87 ± 1.85 / 19.42 ± 0.86@@39.87,42.26 ± 4.54 / 70.45 ± 2.40@@42.26,55.36 ± 0.94 / 26.80 ± 0.97@@55.36,62.51 ± 0.19 / 5.50 ± 0.68@@62.51,68.73 ± 1.62 / 76.48 ± 1.21@@68.73,34.93 ± 5.08 / 67.66 ± 2.28@@34.93,16.4.0.dev0@@160400,16.4.0.dev0@@160400,16.4.0.dev0@@160400,16.4.0.dev0@@160400,16.4.0.dev0@@160400,16.4.0.dev0@@160400,16.4.0.dev0@@160400
<a href='https://hf.co/google/gemma-3n-E4B-it'>google/gemma-3n-E4B-it</a>,📝,1.77@@1.77,7849978192.0,262400.0,8192,✓,✗,62.25 ± 1.22 / 72.64 ± 1.23@@62.25,56.31 ± 1.72 / 39.85 ± 3.18@@56.31,29.90 ± 1.33 / 62.76 ± 1.34@@29.90,53.35 ± 0.62 / 24.31 ± 0.70@@53.35,63.11 ± 0.18 / 6.65 ± 0.25@@63.11,38.91 ± 1.23 / 54.14 ± 0.93@@38.91,29.19 ± 1.59 / 64.57 ± 0.75@@29.19,16.4.0.dev0@@160400,16.4.0.dev0@@160400,16.4.0.dev0@@160400,16.4.0.dev0@@160400,16.4.0.dev0@@160400,16.4.0.dev0@@160400,16.4.0.dev0@@160400
<a href='https://hf.co/nvidia/NVIDIA-Nemotron-Nano-9B-v2'>nvidia/NVIDIA-Nemotron-Nano-9B-v2</a>,🤔,1.88@@1.88,8888227328.0,131072.0,131072,✓,✗,53.62 ± 0.75 / 62.11 ± 0.82@@53.62,51.14 ± 0.71 / 42.69 ± 0.83@@51.14,22.61 ± 2.28 / 61.09 ± 1.15@@22.61,51.94 ± 1.03 / 31.10 ± 1.46@@51.94,62.17 ± 0.13 / 6.23 ± 0.13@@62.17,59.02 ± 0.73 / 69.26 ± 0.54@@59.02,31.57 ± 1.93 / 65.80 ± 0.97@@31.57,16.4.0.dev0@@160400,16.4.0.dev0@@160400,16.4.0.dev0@@160400,16.4.0.dev0@@160400,16.4.0.dev0@@160400,16.4.0.dev0@@160400,16.4.0.dev0@@160400
"<a href='https://platform.openai.com/docs/models/gpt-4.1-nano'>gpt-4.1-nano-2025-04-14 (zero-shot, val)</a>",📝,2.00@@2.00,?,?,1047576,✓,✗,54.95 ± 1.93 / 56.78 ± 1.19@@54.95,38.32 ± 1.79 / 26.13 ± 1.32@@38.32,35.39 ± 3.14 / 63.38 ± 1.76@@35.39,46.85 ± 1.32 / 19.28 ± 1.19@@46.85,63.17 ± 0.21 / 7.00 ± 0.61@@63.17,47.77 ± 2.70 / 60.20 ± 2.12@@47.77,-1.01 ± 4.98 / 57.19 ± 1.79@@-1.01,16.4.0.dev0@@160400,16.4.0.dev0@@160400,16.4.0.dev0@@160400,16.4.0.dev0@@160400,16.4.0.dev0@@160400,16.4.0.dev0@@160400,16.4.0.dev0@@160400
<a href='https://hf.co/Qwen/Qwen3-1.7B'>Qwen/Qwen3-1.7B#no-thinking</a>,📝,2.32@@2.32,2031739904.0,151936.0,40960,✓,✗,49.16 ± 0.67 / 54.36 ± 0.72@@49.16,33.87 ± 1.86 / 26.25 ± 2.31@@33.87,15.12 ± 1.22 / 52.83 ± 2.54@@15.12,54.36 ± 1.43 / 32.99 ± 1.27@@54.36,63.04 ± 0.10 / 6.02 ± 0.26@@63.04,19.03 ± 1.12 / 38.58 ± 1.19@@19.03,4.04 ± 2.20 / 51.55 ± 0.98@@4.04,16.4.0.dev0@@160400,16.4.0.dev0@@160400,16.4.0.dev0@@160400,16.4.0.dev0@@160400,16.4.0.dev0@@160400,16.4.0.dev0@@160400,16.4.0.dev0@@160400
<a href='https://hf.co/google/gemma-3-1b-it'>google/gemma-3-1b-it</a>,📝,2.59@@2.59,999885952.0,262144.0,32768,✓,✗,54.58 ± 1.08 / 69.11 ± 1.02@@54.58,27.45 ± 1.76 / 18.27 ± 1.50@@27.45,6.44 ± 1.81 / 48.11 ± 3.28@@6.44,40.07 ± 1.11 / 23.25 ± 1.56@@40.07,62.01 ± 0.21 / 5.72 ± 0.31@@62.01,8.21 ± 0.94 / 29.40 ± 0.66@@8.21,-2.39 ± 2.90 / 48.85 ± 1.01@@-2.39,16.4.0.dev0@@160400,16.4.0.dev0@@160400,16.4.0.dev0@@160400,16.4.0.dev0@@160400,16.4.0.dev0@@160400,16.4.0.dev0@@160400,16.4.0.dev0@@160400
<a href='https://hf.co/Qwen/Qwen3-0.6B'>Qwen/Qwen3-0.6B#no-thinking</a>,📝,2.68@@2.68,751632384.0,151936.0,40960,✓,✗,42.02 ± 2.60 / 59.01 ± 2.94@@42.02,34.12 ± 2.10 / 27.91 ± 3.74@@34.12,3.18 ± 2.73 / 39.08 ± 4.70@@3.18,37.61 ± 1.07 / 20.42 ± 1.44@@37.61,61.73 ± 0.27 / 4.89 ± 0.38@@61.73,8.13 ± 1.08 / 30.10 ± 0.68@@8.13,-0.88 ± 1.88 / 49.06 ± 0.72@@-0.88,16.4.0.dev0@@160400,16.4.0.dev0@@160400,16.4.0.dev0@@160400,16.4.0.dev0@@160400,16.4.0.dev0@@160400,16.4.0.dev0@@160400,16.4.0.dev0@@160400
<a href='https://hf.co/LiquidAI/LFM2-2.6B'>LiquidAI/LFM2-2.6B</a>,📝,2.84@@2.84,2569272320.0,65536.0,128000,✗,✗,46.01 ± 1.29 / 57.70 ± 1.92@@46.01,16.53 ± 2.09 / 15.36 ± 1.99@@16.53,8.90 ± 1.02 / 53.51 ± 0.98@@8.90,39.87 ± 0.85 / 18.23 ± 1.42@@39.87,55.15 ± 0.45 / 2.90 ± 0.46@@55.15,14.03 ± 1.06 / 35.51 ± 0.78@@14.03,5.05 ± 2.82 / 52.52 ± 1.22@@5.05,16.4.0.dev0@@160400,16.4.0.dev0@@160400,16.4.0.dev0@@160400,16.4.0.dev0@@160400,16.4.0.dev0@@160400,16.4.0.dev0@@160400,16.4.0.dev0@@160400
<a href='https://hf.co/google/gemma-3-1b-pt'>google/gemma-3-1b-pt</a>,🧠,3.13@@3.13,999885952.0,262144.0,32768,✓,✗,-0.00 ± 0.00 / 16.85 ± 0.25@@-0.00,19.58 ± 2.93 / 17.72 ± 2.91@@19.58,1.95 ± 2.01 / 34.61 ± 1.11@@1.95,39.62 ± 1.09 / 24.09 ± 1.12@@39.62,56.41 ± 1.74 / 2.81 ± 0.82@@56.41,0.52 ± 1.25 / 25.09 ± 1.00@@0.52,1.45 ± 1.94 / 51.27 ± 0.88@@1.45,16.4.0.dev0@@160400,16.4.0.dev0@@160400,16.4.0.dev0@@160400,16.4.0.dev0@@160400,16.4.0.dev0@@160400,16.4.0.dev0@@160400,16.4.0.dev0@@160400
<a href='https://hf.co/meta-llama/Llama-3.2-1B-Instruct'>meta-llama/Llama-3.2-1B-Instruct</a>,📝,3.16@@3.16,1235814400.0,128256.0,131072,✓,✗,14.15 ± 2.55 / 24.18 ± 2.14@@14.15,17.71 ± 1.93 / 15.98 ± 1.67@@17.71,0.11 ± 1.88 / 40.36 ± 3.78@@0.11,26.05 ± 0.96 / 14.04 ± 1.09@@26.05,57.27 ± 1.23 / 1.28 ± 0.43@@57.27,2.28 ± 0.99 / 27.42 ± 0.64@@2.28,1.68 ± 1.26 / 51.41 ± 0.61@@1.68,16.4.0.dev0@@160400,16.4.0.dev0@@160400,16.4.0.dev0@@160400,16.4.0.dev0@@160400,16.4.0.dev0@@160400,16.4.0.dev0@@160400,16.4.0.dev0@@160400
<a href='https://hf.co/meta-llama/Llama-3.2-1B'>meta-llama/Llama-3.2-1B</a>,🧠,3.16@@3.16,1235814400.0,128256.0,131072,✓,✗,5.66 ± 2.93 / 20.71 ± 2.61@@5.66,16.49 ± 7.06 / 17.48 ± 5.78@@16.49,0.00 ± 0.00 / 33.30 ± 0.27@@0.00,40.99 ± 1.82 / 26.01 ± 2.12@@40.99,58.09 ± 2.25 / 3.37 ± 0.64@@58.09,-1.59 ± 0.67 / 25.30 ± 0.50@@-1.59,0.00 ± 0.00 / 50.88 ± 0.75@@0.00,16.4.0.dev0@@160400,16.4.0.dev0@@160400,16.4.0.dev0@@160400,16.4.0.dev0@@160400,16.4.0.dev0@@160400,16.4.0.dev0@@160400,16.4.0.dev0@@160400
<a href='https://hf.co/LiquidAI/LFM2-1.2B'>LiquidAI/LFM2-1.2B</a>,📝,3.45@@3.45,1170340608.0,65536.0,128000,✗,✗,22.12 ± 1.59 / 34.61 ± 1.47@@22.12,13.42 ± 1.48 / 11.13 ± 1.34@@13.42,2.51 ± 1.53 / 44.67 ± 2.11@@2.51,7.22 ± 0.48 / 1.01 ± 0.37@@7.22,52.31 ± 0.29 / 1.45 ± 0.10@@52.31,1.94 ± 1.02 / 25.29 ± 0.67@@1.94,1.95 ± 1.72 / 50.67 ± 0.79@@1.95,16.4.0.dev0@@160400,16.4.0.dev0@@160400,16.4.0.dev0@@160400,16.4.0.dev0@@160400,16.4.0.dev0@@160400,16.4.0.dev0@@160400,16.4.0.dev0@@160400
<a href='https://hf.co/HuggingFaceTB/SmolLM2-360M'>HuggingFaceTB/SmolLM2-360M</a>,🧠,3.46@@3.46,361821120.0,49152.0,8192,✓,✗,-0.64 ± 1.74 / 18.68 ± 1.71@@-0.64,20.54 ± 3.00 / 21.65 ± 2.74@@20.54,1.23 ± 2.15 / 41.70 ± 4.35@@1.23,5.03 ± 0.62 / 1.77 ± 0.86@@5.03,55.46 ± 1.52 / 1.74 ± 0.53@@55.46,-0.43 ± 0.90 / 23.55 ± 0.62@@-0.43,0.00 ± 0.00 / 49.12 ± 0.75@@0.00,16.4.0.dev0@@160400,16.4.0.dev0@@160400,16.4.0.dev0@@160400,16.4.0.dev0@@160400,16.4.0.dev0@@160400,16.4.0.dev0@@160400,16.4.0.dev0@@160400
<a href='https://hf.co/LiquidAI/LFM2-700M'>LiquidAI/LFM2-700M</a>,📝,3.50@@3.50,742489344.0,65536.0,128000,✗,✗,20.92 ± 0.89 / 34.98 ± 1.03@@20.92,14.75 ± 2.42 / 13.82 ± 2.13@@14.75,-0.46 ± 0.74 / 37.11 ± 2.97@@-0.46,6.34 ± 0.63 / 2.06 ± 0.53@@6.34,51.42 ± 0.49 / 1.52 ± 0.21@@51.42,0.98 ± 0.86 / 25.24 ± 0.77@@0.98,-0.39 ± 2.42 / 49.08 ± 0.65@@-0.39,16.4.0.dev0@@160400,16.4.0.dev0@@160400,16.4.0.dev0@@160400,16.4.0.dev0@@160400,16.4.0.dev0@@160400,16.4.0.dev0@@160400,16.4.0.dev0@@160400
<a href='https://hf.co/HuggingFaceTB/SmolLM2-135M'>HuggingFaceTB/SmolLM2-135M</a>,🧠,3.50@@3.50,134515008.0,49152.0,8192,✓,✗,1.79 ± 1.45 / 22.46 ± 2.45@@1.79,15.02 ± 2.32 / 15.31 ± 2.15@@15.02,0.30 ± 2.12 / 41.05 ± 4.27@@0.30,2.03 ± 0.64 / 0.52 ± 0.54@@2.03,55.65 ± 0.82 / 1.81 ± 0.46@@55.65,-0.18 ± 0.69 / 22.93 ± 0.33@@-0.18,-2.18 ± 1.91 / 49.14 ± 0.83@@-2.18,16.4.0.dev0@@160400,16.4.0.dev0@@160400,16.4.0.dev0@@160400,16.4.0.dev0@@160400,16.4.0.dev0@@160400,16.4.0.dev0@@160400,16.4.0.dev0@@160400
<a href='https://hf.co/HuggingFaceTB/SmolLM2-135M-Instruct'>HuggingFaceTB/SmolLM2-135M-Instruct</a>,📝,3.55@@3.55,134515008.0,49152.0,8192,✓,✗,1.47 ± 1.80 / 19.05 ± 2.39@@1.47,7.80 ± 2.41 / 9.52 ± 1.97@@7.80,0.67 ± 0.71 / 37.44 ± 4.19@@0.67,1.75 ± 0.42 / 0.00 ± 0.00@@1.75,55.17 ± 1.03 / 1.47 ± 0.47@@55.17,-1.69 ± 1.00 / 24.86 ± 0.61@@-1.69,1.22 ± 2.42 / 50.03 ± 1.20@@1.22,16.4.0.dev0@@160400,16.4.0.dev0@@160400,16.4.0.dev0@@160400,16.4.0.dev0@@160400,16.4.0.dev0@@160400,16.4.0.dev0@@160400,16.4.0.dev0@@160400
<a href='https://hf.co/LiquidAI/LFM2-350M'>LiquidAI/LFM2-350M</a>,📝,3.67@@3.67,354483968.0,65536.0,128000,✗,✗,5.13 ± 1.67 / 19.29 ± 1.60@@5.13,17.08 ± 2.01 / 16.53 ± 2.12@@17.08,0.73 ± 1.70 / 36.62 ± 2.27@@0.73,3.52 ± 0.40 / 0.79 ± 0.24@@3.52,49.14 ± 0.59 / 1.17 ± 0.11@@49.14,1.15 ± 0.95 / 24.27 ± 0.78@@1.15,-3.26 ± 2.19 / 48.59 ± 0.70@@-3.26,16.4.0.dev0@@160400,16.4.0.dev0@@160400,16.4.0.dev0@@160400,16.4.0.dev0@@160400,16.4.0.dev0@@160400,16.4.0.dev0@@160400,16.4.0.dev0@@160400
<a href='https://hf.co/HuggingFaceTB/SmolLM2-360M-Instruct'>HuggingFaceTB/SmolLM2-360M-Instruct</a>,📝,3.68@@3.68,361821120.0,49152.0,8192,✓,✗,-0.70 ± 2.56 / 19.77 ± 2.87@@-0.70,10.81 ± 2.77 / 11.09 ± 2.63@@10.81,-0.43 ± 0.77 / 34.45 ± 1.81@@-0.43,2.45 ± 0.36 / 0.00 ± 0.00@@2.45,50.14 ± 1.71 / 1.15 ± 0.35@@50.14,0.79 ± 0.96 / 26.04 ± 0.59@@0.79,-1.15 ± 1.86 / 49.08 ± 0.83@@-1.15,16.4.0.dev0@@160400,16.4.0.dev0@@160400,16.4.0.dev0@@160400,16.4.0.dev0@@160400,16.4.0.dev0@@160400,16.4.0.dev0@@160400,16.4.0.dev0@@160400
