<span style='font-size: 12px; font-weight: normal; opacity: 0.6;'>Task Type</span>,<span style='visibility: hidden;'>dummy</span>,,,,,,,<a id=8 href='https://euroeval.com/tasks/sentiment-classification/' style='font-size: 12px; font-weight: normal; color: Grey; text-decoration: underline;'>Sentiment classification</a>,<a id=9 href='https://euroeval.com/tasks/named-entity-recognition/' style='font-size: 12px; font-weight: normal; color: Grey; text-decoration: underline;'>Named entity recognition</a>,<a id=10 href='https://euroeval.com/tasks/linguistic-acceptability/' style='font-size: 12px; font-weight: normal; color: Grey; text-decoration: underline;'>Linguistic acceptability</a>,<a id=11 href='https://euroeval.com/tasks/reading-comprehension/' style='font-size: 12px; font-weight: normal; color: Grey; text-decoration: underline;'>Reading comprehension</a>,<a id=12 href='https://euroeval.com/tasks/summarization/' style='font-size: 12px; font-weight: normal; color: Grey; text-decoration: underline;'>Summarization</a>,<a id=13 href='https://euroeval.com/tasks/knowledge/' style='font-size: 12px; font-weight: normal; color: Grey; text-decoration: underline;'>Knowledge</a>,<a id=14 href='https://euroeval.com/tasks/common-sense-reasoning/' style='font-size: 12px; font-weight: normal; color: Grey; text-decoration: underline;'>Common sense reasoning</a>,<span style='visibility: hidden;'>hidden</span>,,,,,,
"<a href='https://ai.google.dev/gemini-api/docs/models#gemini-2.5-flash-lite'>gemini/gemini-2.5-flash-lite#thinking (zero-shot, val)</a>",🤔,1.62@@1.62,?,256128.0,1048576.0,✓,✗,42.64 ± 3.40 / 56.84 ± 2.19@@42.64,77.01 ± 0.81 / 77.01 ± 0.81@@77.01,65.39 ± 3.10 / 82.63 ± 1.55@@65.39,62.98 ± 0.68 / 36.04 ± 1.46@@62.98,62.31 ± 0.14 / 8.48 ± 0.20@@62.31,80.19 ± 1.57 / 85.16 ± 1.16@@80.19,45.79 ± 5.83 / 74.53 ± 2.67@@45.79,16.5.0.dev0@@160500,16.5.0.dev0@@160500,16.5.0.dev0@@160500,16.5.0.dev0@@160500,16.5.0.dev0@@160500,16.5.0.dev0@@160500,16.5.0.dev0@@160500
<a href='https://hf.co/deepcogito/cogito-v1-preview-qwen-32B'>deepcogito/cogito-v1-preview-qwen-32B</a>,📝,1.62@@1.62,32759790592.0,151665.0,131072.0,✓,✗,49.69 ± 1.32 / 65.31 ± 1.02@@49.69,82.11 ± 0.96 / 82.11 ± 0.96@@82.11,51.67 ± 1.61 / 75.71 ± 0.81@@51.67,65.23 ± 1.65 / 43.11 ± 1.90@@65.23,62.69 ± 0.12 / 10.50 ± 0.38@@62.69,69.67 ± 1.00 / 77.24 ± 0.76@@69.67,48.45 ± 0.93 / 74.23 ± 0.47@@48.45,16.6.0.dev0@@160600,16.6.0.dev0@@160600,16.6.0.dev0@@160600,16.6.0.dev0@@160600,16.6.0.dev0@@160600,16.6.0.dev0@@160600,16.6.0.dev0@@160600
"<a href='https://docs.anthropic.com/en/docs/about-claude'>claude-sonnet-4-5-20250929#no-thinking (zero-shot, val)</a>",📝,1.62@@1.62,?,?,200000.0,✓,✗,48.01 ± 2.69 / 60.80 ± 2.04@@48.01,85.69 ± 1.02 / 85.69 ± 1.02@@85.69,46.33 ± 3.05 / 65.28 ± 2.57@@46.33,63.43 ± 1.01 / 37.20 ± 1.72@@63.43,62.48 ± 0.14 / 10.02 ± 0.15@@62.48,59.05 ± 2.51 / 66.72 ± 2.09@@59.05,60.20 ± 3.02 / 75.16 ± 2.42@@60.20,16.5.0.dev0@@160500,16.5.0.dev0@@160500,16.5.0.dev0@@160500,16.5.0.dev0@@160500,16.5.0.dev0@@160500,16.5.0.dev0@@160500,16.5.0.dev0@@160500
<a href='https://hf.co/mistralai/Mistral-Small-3.2-24B-Instruct-2506'>mistralai/Mistral-Small-3.2-24B-Instruct-2506</a>,📝,1.65@@1.65,24011361280.0,131072.0,8192.0,✓,✗,50.40 ± 1.33 / 65.47 ± 1.38@@50.40,80.67 ± 1.19 / 80.67 ± 1.19@@80.67,52.57 ± 1.09 / 75.37 ± 0.80@@52.57,67.16 ± 2.98 / 47.34 ± 2.60@@67.16,63.06 ± 0.15 / 10.90 ± 0.68@@63.06,59.55 ± 0.79 / 69.57 ± 0.61@@59.55,47.10 ± 1.47 / 73.53 ± 0.76@@47.10,16.6.0.dev0@@160600,16.6.0.dev0@@160600,16.6.0.dev0@@160600,16.6.0.dev0@@160600,16.6.0.dev0@@160600,16.6.0.dev0@@160600,16.6.0.dev0@@160600
<a href='https://hf.co/google/gemma-3-27b-pt'>google/gemma-3-27b-pt</a>,🧠,1.65@@1.65,27432406640.0,262144.0,8192.0,✓,✗,49.29 ± 3.18 / 65.73 ± 2.98@@49.29,73.98 ± 0.88 / 73.98 ± 0.88@@73.98,61.16 ± 2.05 / 80.04 ± 1.46@@61.16,66.09 ± 3.53 / 45.94 ± 4.07@@66.09,63.91 ± 0.74 / 16.32 ± 1.54@@63.91,61.98 ± 0.83 / 71.46 ± 0.62@@61.98,43.90 ± 1.66 / 71.69 ± 0.86@@43.90,16.6.0.dev0@@160600,16.6.0.dev0@@160600,16.6.0.dev0@@160600,16.6.0.dev0@@160600,16.6.0.dev0@@160600,16.6.0.dev0@@160600,16.6.0.dev0@@160600
<a href='https://hf.co/mistralai/Mistral-Small-3.1-24B-Instruct-2503'>mistralai/Mistral-Small-3.1-24B-Instruct-2503</a>,📝,1.67@@1.67,24011361280.0,131072.0,8192.0,✓,✗,51.20 ± 1.37 / 66.42 ± 1.17@@51.20,81.05 ± 1.11 / 81.05 ± 1.11@@81.05,51.24 ± 2.38 / 75.25 ± 1.54@@51.24,61.26 ± 2.21 / 38.47 ± 2.17@@61.26,63.31 ± 0.14 / 11.36 ± 0.61@@63.31,60.59 ± 0.87 / 70.42 ± 0.67@@60.59,48.02 ± 1.14 / 73.95 ± 0.60@@48.02,16.6.0.dev0@@160600,16.6.0.dev0@@160600,16.6.0.dev0@@160600,16.6.0.dev0@@160600,16.6.0.dev0@@160600,16.6.0.dev0@@160600,16.6.0.dev0@@160600
<a href='https://hf.co/google/gemma-3-27b-it'>google/gemma-3-27b-it</a>,📝,1.69@@1.69,27432406640.0,262144.0,8192.0,✓,✗,51.83 ± 1.39 / 67.00 ± 1.28@@51.83,78.37 ± 1.21 / 78.37 ± 1.21@@78.37,63.44 ± 0.91 / 81.57 ± 0.47@@63.44,55.96 ± 1.50 / 34.17 ± 1.64@@55.96,62.67 ± 0.08 / 10.16 ± 0.25@@62.67,61.46 ± 0.38 / 71.07 ± 0.30@@61.46,46.17 ± 1.15 / 73.09 ± 0.57@@46.17,16.6.0.dev0@@160600,16.6.0.dev0@@160600,16.6.0.dev0@@160600,16.6.0.dev0@@160600,16.6.0.dev0@@160600,16.6.0.dev0@@160600,16.6.0.dev0@@160600
<a href='https://hf.co/meta-llama/Llama-3.1-70B'>meta-llama/Llama-3.1-70B</a>,🧠,1.69@@1.69,70553706496.0,128256.0,131072.0,✓,✗,51.11 ± 1.00 / 61.95 ± 0.75@@51.11,79.64 ± 0.59 / 79.64 ± 0.59@@79.64,49.22 ± 3.47 / 73.04 ± 1.99@@49.22,65.97 ± 2.99 / 47.54 ± 3.34@@65.97,63.14 ± 0.62 / 14.48 ± 1.50@@63.14,59.10 ± 0.84 / 69.10 ± 0.64@@59.10,44.97 ± 2.52 / 72.44 ± 1.25@@44.97,16.6.0.dev0@@160600,16.6.0.dev0@@160600,16.6.0.dev0@@160600,16.6.0.dev0@@160600,16.6.0.dev0@@160600,16.6.0.dev0@@160600,16.6.0.dev0@@160600
<a href='https://hf.co/Qwen/Qwen3-32B'>Qwen/Qwen3-32B#no-thinking</a>,📝,1.69@@1.69,32762123264.0,151936.0,40960.0,✓,✗,49.99 ± 1.43 / 66.93 ± 0.97@@49.99,73.64 ± 1.03 / 73.64 ± 1.03@@73.64,59.66 ± 1.04 / 79.71 ± 0.56@@59.66,63.11 ± 1.79 / 39.79 ± 1.88@@63.11,62.85 ± 0.09 / 10.07 ± 0.12@@62.85,64.67 ± 0.48 / 73.45 ± 0.36@@64.67,45.48 ± 1.52 / 72.63 ± 0.76@@45.48,16.6.0.dev0@@160600,16.6.0.dev0@@160600,16.6.0.dev0@@160600,16.6.0.dev0@@160600,16.6.0.dev0@@160600,16.6.0.dev0@@160600,16.6.0.dev0@@160600
<a href='https://hf.co/mistralai/Mistral-Small-3.1-24B-Base-2503'>mistralai/Mistral-Small-3.1-24B-Base-2503</a>,🧠,1.72@@1.72,24011361280.0,131072.0,8192.0,✓,✗,50.66 ± 1.12 / 67.47 ± 0.76@@50.66,77.21 ± 0.91 / 77.21 ± 0.91@@77.21,41.90 ± 6.91 / 67.62 ± 5.99@@41.90,66.23 ± 3.83 / 47.53 ± 3.76@@66.23,63.17 ± 0.54 / 14.90 ± 1.59@@63.17,60.50 ± 0.82 / 70.32 ± 0.60@@60.50,45.08 ± 1.34 / 72.53 ± 0.67@@45.08,16.6.0.dev0@@160600,16.6.0.dev0@@160600,16.6.0.dev0@@160600,16.6.0.dev0@@160600,16.6.0.dev0@@160600,16.6.0.dev0@@160600,16.6.0.dev0@@160600
"<a href='https://platform.openai.com/docs/models/gpt-5-nano'>gpt-5-nano-2025-08-07 (zero-shot, val)</a>",🤔,1.74@@1.74,?,100256.0,272000.0,✓,✗,41.39 ± 3.35 / 55.11 ± 2.51@@41.39,81.22 ± 1.05 / 81.22 ± 1.05@@81.22,53.54 ± 3.27 / 76.11 ± 1.77@@53.54,62.47 ± 0.80 / 35.28 ± 0.94@@62.47,61.67 ± 0.15 / 7.03 ± 0.16@@61.67,74.51 ± 1.43 / 80.82 ± 1.07@@74.51,45.22 ± 5.16 / 72.50 ± 2.41@@45.22,16.5.0.dev0@@160500,16.5.0.dev0@@160500,16.5.0.dev0@@160500,16.5.0.dev0@@160500,16.5.0.dev0@@160500,16.5.0.dev0@@160500,16.5.0.dev0@@160500
<a href='https://hf.co/mistralai/Voxtral-Small-24B-2507'>mistralai/Voxtral-Small-24B-2507</a>,📝,1.78@@1.78,24261800960.0,131072.0,8192.0,✓,✗,47.48 ± 0.98 / 64.29 ± 0.72@@47.48,77.78 ± 1.24 / 77.78 ± 1.24@@77.78,47.97 ± 2.48 / 73.36 ± 1.43@@47.97,60.68 ± 1.77 / 41.49 ± 2.13@@60.68,63.24 ± 0.16 / 11.94 ± 0.67@@63.24,59.70 ± 0.83 / 69.73 ± 0.63@@59.70,45.66 ± 1.69 / 72.81 ± 0.87@@45.66,16.6.0.dev0@@160600,16.6.0.dev0@@160600,16.6.0.dev0@@160600,16.6.0.dev0@@160600,16.6.0.dev0@@160600,16.6.0.dev0@@160600,16.6.0.dev0@@160600
"<a href='https://platform.openai.com/docs/models/gpt-4.1-mini'>gpt-4.1-mini-2025-04-14 (zero-shot, val)</a>",📝,1.84@@1.84,?,?,1047576.0,✓,✗,46.02 ± 2.97 / 62.03 ± 2.22@@46.02,63.44 ± 1.23 / 63.44 ± 1.23@@63.44,56.33 ± 3.54 / 76.11 ± 1.98@@56.33,59.38 ± 1.38 / 33.94 ± 1.02@@59.38,62.87 ± 0.17 / 9.76 ± 0.14@@62.87,65.50 ± 2.91 / 74.14 ± 2.15@@65.50,37.93 ± 5.00 / 69.14 ± 2.25@@37.93,16.5.0.dev0@@160500,16.5.0.dev0@@160500,16.5.0.dev0@@160500,16.5.0.dev0@@160500,16.5.0.dev0@@160500,16.5.0.dev0@@160500,16.5.0.dev0@@160500
<a href='https://hf.co/meta-llama/Llama-3.3-70B-Instruct'>meta-llama/Llama-3.3-70B-Instruct</a>,📝,1.85@@1.85,70553706496.0,128256.0,131072.0,✓,✗,52.43 ± 1.25 / 64.86 ± 1.42@@52.43,82.88 ± 0.86 / 82.88 ± 0.86@@82.88,51.35 ± 1.78 / 74.26 ± 1.29@@51.35,19.60 ± 3.52 / 4.04 ± 2.12@@19.60,62.96 ± 0.11 / 10.86 ± 0.22@@62.96,66.18 ± 0.65 / 74.55 ± 0.49@@66.18,49.97 ± 1.55 / 74.77 ± 0.77@@49.97,16.6.0.dev0@@160600,16.6.0.dev0@@160600,16.6.0.dev0@@160600,16.6.0.dev0@@160600,16.6.0.dev0@@160600,16.6.0.dev0@@160600,16.6.0.dev0@@160600
<a href='https://hf.co/Qwen/Qwen3-30B-A3B-Instruct-2507'>Qwen/Qwen3-30B-A3B-Instruct-2507</a>,📝,1.86@@1.86,30532122624.0,151936.0,262144.0,✓,✗,50.75 ± 1.05 / 65.52 ± 1.05@@50.75,70.62 ± 1.49 / 70.62 ± 1.49@@70.62,48.46 ± 1.15 / 73.96 ± 0.65@@48.46,56.89 ± 1.16 / 35.40 ± 1.20@@56.89,62.78 ± 0.06 / 9.94 ± 0.07@@62.78,62.83 ± 0.97 / 72.14 ± 0.72@@62.83,37.25 ± 1.68 / 68.65 ± 0.86@@37.25,16.6.0.dev0@@160600,16.6.0.dev0@@160600,16.6.0.dev0@@160600,16.6.0.dev0@@160600,16.6.0.dev0@@160600,16.6.0.dev0@@160600,16.6.0.dev0@@160600
<a href='https://hf.co/google/gemma-3-12b-it'>google/gemma-3-12b-it</a>,📝,1.87@@1.87,12187325040.0,262144.0,8192.0,✓,✗,50.97 ± 1.59 / 66.04 ± 1.35@@50.97,75.22 ± 1.20 / 75.22 ± 1.20@@75.22,56.27 ± 1.48 / 77.85 ± 0.66@@56.27,57.88 ± 1.38 / 33.97 ± 1.31@@57.88,62.82 ± 0.08 / 10.34 ± 0.23@@62.82,53.39 ± 0.81 / 64.95 ± 0.63@@53.39,30.34 ± 2.33 / 65.16 ± 1.17@@30.34,16.6.0.dev0@@160600,16.6.0.dev0@@160600,16.6.0.dev0@@160600,16.6.0.dev0@@160600,16.6.0.dev0@@160600,16.6.0.dev0@@160600,16.6.0.dev0@@160600
<a href='https://hf.co/deepcogito/cogito-v2-preview-llama-70B'>deepcogito/cogito-v2-preview-llama-70B</a>,📝,1.88@@1.88,70553706496.0,128256.0,131072.0,✓,✗,52.22 ± 1.08 / 66.80 ± 1.21@@52.22,80.40 ± 1.11 / 80.40 ± 1.11@@80.40,52.41 ± 1.77 / 75.47 ± 1.08@@52.41,16.85 ± 1.34 / 0.45 ± 0.54@@16.85,62.70 ± 0.11 / 10.06 ± 0.28@@62.70,73.36 ± 0.75 / 79.97 ± 0.56@@73.36,48.73 ± 2.53 / 74.33 ± 1.29@@48.73,16.6.0.dev0@@160600,16.6.0.dev0@@160600,16.6.0.dev0@@160600,16.6.0.dev0@@160600,16.6.0.dev0@@160600,16.6.0.dev0@@160600,16.6.0.dev0@@160600
<a href='https://hf.co/Qwen/Qwen2.5-72B-Instruct'>Qwen/Qwen2.5-72B-Instruct</a>,📝,1.89@@1.89,72706203648.0,152064.0,32768.0,✓,✗,50.39 ± 1.57 / 67.25 ± 1.11@@50.39,75.50 ± 1.36 / 75.50 ± 1.36@@75.50,49.04 ± 2.19 / 74.20 ± 1.27@@49.04,27.66 ± 0.91 / 2.48 ± 1.12@@27.66,62.73 ± 0.12 / 10.20 ± 0.14@@62.73,69.06 ± 0.65 / 76.73 ± 0.49@@69.06,51.51 ± 1.31 / 75.75 ± 0.65@@51.51,16.6.0.dev0@@160600,16.6.0.dev0@@160600,16.6.0.dev0@@160600,16.6.0.dev0@@160600,16.6.0.dev0@@160600,16.6.0.dev0@@160600,16.6.0.dev0@@160600
<a href='https://hf.co/google/gemma-3-12b-pt'>google/gemma-3-12b-pt</a>,🧠,1.90@@1.90,12187325040.0,262144.0,8192.0,✓,✗,48.71 ± 1.58 / 65.13 ± 1.83@@48.71,64.12 ± 1.18 / 64.12 ± 1.18@@64.12,47.30 ± 5.04 / 71.98 ± 4.22@@47.30,60.87 ± 3.51 / 43.57 ± 3.83@@60.87,63.43 ± 0.81 / 15.59 ± 1.40@@63.43,53.27 ± 0.61 / 64.88 ± 0.41@@53.27,39.17 ± 2.16 / 69.56 ± 1.05@@39.17,16.6.0.dev0@@160600,16.6.0.dev0@@160600,16.6.0.dev0@@160600,16.6.0.dev0@@160600,16.6.0.dev0@@160600,16.6.0.dev0@@160600,16.6.0.dev0@@160600
<a href='https://hf.co/Qwen/Qwen3-14B'>Qwen/Qwen3-14B#no-thinking</a>,📝,1.91@@1.91,14768307200.0,151936.0,40960.0,✓,✗,49.72 ± 1.31 / 65.63 ± 1.01@@49.72,74.79 ± 1.13 / 74.79 ± 1.13@@74.79,39.75 ± 2.53 / 64.52 ± 2.10@@39.75,65.41 ± 1.32 / 44.50 ± 1.61@@65.41,62.94 ± 0.08 / 10.49 ± 0.13@@62.94,56.22 ± 1.17 / 67.17 ± 0.87@@56.22,33.08 ± 1.26 / 66.35 ± 0.59@@33.08,16.6.0.dev0@@160600,16.6.0.dev0@@160600,16.6.0.dev0@@160600,16.6.0.dev0@@160600,16.6.0.dev0@@160600,16.6.0.dev0@@160600,16.6.0.dev0@@160600
