<span style='font-size: 12px; font-weight: normal; opacity: 0.6;'>Task Type</span>,<span style='visibility: hidden;'>dummy</span>,,,,,,,<a id=8 href='https://euroeval.com/tasks/sentiment-classification/' style='font-size: 12px; font-weight: normal; color: Grey; text-decoration: underline;'>Sentiment classification</a>,<a id=9 href='https://euroeval.com/tasks/named-entity-recognition/' style='font-size: 12px; font-weight: normal; color: Grey; text-decoration: underline;'>Named entity recognition</a>,<a id=10 href='https://euroeval.com/tasks/linguistic-acceptability/' style='font-size: 12px; font-weight: normal; color: Grey; text-decoration: underline;'>Linguistic acceptability</a>,<a id=11 href='https://euroeval.com/tasks/reading-comprehension/' style='font-size: 12px; font-weight: normal; color: Grey; text-decoration: underline;'>Reading comprehension</a>,<a id=12 href='https://euroeval.com/tasks/summarization/' style='font-size: 12px; font-weight: normal; color: Grey; text-decoration: underline;'>Summarization</a>,<a id=13 href='https://euroeval.com/tasks/knowledge/' style='font-size: 12px; font-weight: normal; color: Grey; text-decoration: underline;'>Knowledge</a>,<a id=14 href='https://euroeval.com/tasks/common-sense-reasoning/' style='font-size: 12px; font-weight: normal; color: Grey; text-decoration: underline;'>Common sense reasoning</a>,<span style='visibility: hidden;'>hidden</span>,,,,,,
"<a href='https://ai.google.dev/gemini-api/docs/models#gemini-2.5-flash-lite'>gemini/gemini-2.5-flash-lite#thinking (zero-shot, val)</a>",🤔,1.75@@1.75,?,256128.0,1048576.0,✓,✗,72.19 ± 2.91 / 86.00 ± 1.50@@72.19,67.14 ± 1.00 / 47.43 ± 1.21@@67.14,45.28 ± 2.27 / 71.67 ± 1.24@@45.28,63.86 ± 1.14 / 37.41 ± 1.20@@63.86,32.59 ± 0.28 / 35.46 ± 0.34@@32.59,80.95 ± 1.67 / 85.70 ± 1.27@@80.95,46.31 ± 4.33 / 74.53 ± 1.91@@46.31,16.4.0.dev0@@160400,16.4.0.dev0@@160400,16.4.0.dev0@@160400,16.4.0.dev0@@160400,16.15.0.dev0@@161500,16.4.0.dev0@@160400,16.4.0.dev0@@160400
<a href='https://hf.co/google/gemma-3-27b-it'>google/gemma-3-27b-it</a>,📝,1.78@@1.78,27432406640.0,262144.0,8192.0,✓,✗,82.43 ± 1.81 / 90.80 ± 1.00@@82.43,69.10 ± 0.82 / 56.57 ± 2.78@@69.10,54.30 ± 3.90 / 75.99 ± 1.87@@54.30,65.18 ± 1.46 / 40.38 ± 1.87@@65.18,30.13 ± 0.18 / 30.92 ± 0.19@@30.13,58.51 ± 1.16 / 68.71 ± 0.85@@58.51,44.60 ± 2.03 / 72.29 ± 1.00@@44.60,16.6.0.dev0@@160600,16.6.0.dev0@@160600,16.6.0.dev0@@160600,16.6.0.dev0@@160600,16.15.0.dev0@@161500,16.6.0.dev0@@160600,16.6.0.dev0@@160600
"<a href='https://platform.openai.com/docs/models/gpt-5-nano'>gpt-5-nano-2025-08-07 (zero-shot, val)</a>",🤔,1.79@@1.79,?,100256.0,272000.0,✓,✗,72.33 ± 3.76 / 86.10 ± 1.89@@72.33,80.71 ± 2.03 / 55.52 ± 1.41@@80.71,35.79 ± 2.61 / 64.74 ± 1.71@@35.79,63.94 ± 1.72 / 35.68 ± 1.45@@63.94,31.33 ± 0.16 / 34.64 ± 0.22@@31.33,83.76 ± 1.75 / 87.81 ± 1.27@@83.76,36.40 ± 4.33 / 68.52 ± 1.99@@36.40,16.4.0.dev0@@160400,16.4.0.dev0@@160400,16.4.0.dev0@@160400,16.4.0.dev0@@160400,16.15.0.dev0@@161500,16.4.0.dev0@@160400,16.4.0.dev0@@160400
<a href='https://hf.co/mistralai/Mistral-Small-3.2-24B-Instruct-2506'>mistralai/Mistral-Small-3.2-24B-Instruct-2506</a>,📝,1.82@@1.82,24011361280.0,131072.0,8192.0,✓,✗,74.86 ± 2.09 / 85.87 ± 1.34@@74.86,72.57 ± 0.64 / 57.28 ± 3.76@@72.57,44.85 ± 3.65 / 71.70 ± 2.21@@44.85,72.45 ± 2.04 / 50.43 ± 2.11@@72.45,31.41 ± 0.16 / 32.27 ± 0.18@@31.41,55.24 ± 0.87 / 66.15 ± 0.68@@55.24,44.40 ± 1.73 / 72.19 ± 0.86@@44.40,16.6.0.dev0@@160600,16.6.0.dev0@@160600,16.6.0.dev0@@160600,16.6.0.dev0@@160600,16.15.0.dev0@@161500,16.6.0.dev0@@160600,16.6.0.dev0@@160600
<a href='https://hf.co/mistralai/Mistral-Small-3.1-24B-Instruct-2503'>mistralai/Mistral-Small-3.1-24B-Instruct-2503</a>,📝,1.82@@1.82,24011361280.0,131072.0,8192.0,✓,✗,76.35 ± 2.10 / 86.86 ± 1.29@@76.35,71.21 ± 1.02 / 56.49 ± 4.02@@71.21,42.21 ± 3.21 / 69.56 ± 2.68@@42.21,68.73 ± 1.87 / 43.15 ± 2.16@@68.73,31.37 ± 0.14 / 32.24 ± 0.15@@31.37,54.45 ± 0.99 / 65.61 ± 0.82@@54.45,45.14 ± 2.36 / 72.52 ± 1.21@@45.14,16.6.0.dev0@@160600,16.6.0.dev0@@160600,16.6.0.dev0@@160600,16.6.0.dev0@@160600,16.15.0.dev0@@161500,16.6.0.dev0@@160600,16.6.0.dev0@@160600
<a href='https://hf.co/mistralai/Mistral-Small-3.1-24B-Base-2503'>mistralai/Mistral-Small-3.1-24B-Base-2503</a>,🧠,1.84@@1.84,24011361280.0,131072.0,8192.0,✓,✗,83.42 ± 1.58 / 91.35 ± 0.88@@83.42,70.09 ± 1.23 / 55.36 ± 3.10@@70.09,23.73 ± 4.89 / 52.15 ± 4.30@@23.73,73.27 ± 2.54 / 50.71 ± 2.37@@73.27,35.20 ± 0.99 / 36.01 ± 1.05@@35.20,57.14 ± 0.72 / 67.50 ± 0.63@@57.14,43.02 ± 2.26 / 71.47 ± 1.10@@43.02,16.6.0.dev0@@160600,16.6.0.dev0@@160600,16.6.0.dev0@@160600,16.6.0.dev0@@160600,16.15.0.dev0@@161500,16.6.0.dev0@@160600,16.6.0.dev0@@160600
<a href='https://hf.co/mistralai/Voxtral-Small-24B-2507'>mistralai/Voxtral-Small-24B-2507</a>,📝,1.86@@1.86,24261800960.0,131072.0,8192.0,✓,✗,75.38 ± 1.86 / 86.11 ± 1.18@@75.38,72.89 ± 0.88 / 58.27 ± 2.92@@72.89,40.33 ± 3.77 / 69.72 ± 1.84@@40.33,69.77 ± 2.04 / 49.04 ± 2.00@@69.77,29.99 ± 0.42 / 30.58 ± 0.48@@29.99,56.32 ± 1.29 / 67.11 ± 0.96@@56.32,47.16 ± 1.79 / 73.50 ± 0.92@@47.16,16.6.0.dev0@@160600,16.6.0.dev0@@160600,16.6.0.dev0@@160600,16.6.0.dev0@@160600,16.15.0.dev0@@161500,16.6.0.dev0@@160600,16.6.0.dev0@@160600
"<a href='https://docs.anthropic.com/en/docs/about-claude'>claude-sonnet-4-5-20250929#no-thinking (zero-shot, val)</a>",📝,1.87@@1.87,?,?,200000.0,✓,✗,76.86 ± 2.53 / 88.15 ± 1.35@@76.86,68.04 ± 1.85 / 44.17 ± 1.30@@68.04,30.54 ± 3.26 / 56.29 ± 2.05@@30.54,62.97 ± 0.93 / 29.62 ± 0.99@@62.97,26.19 ± 0.39 / 26.38 ± 0.41@@26.19,65.08 ± 1.58 / 72.46 ± 1.26@@65.08,66.68 ± 2.96 / 80.94 ± 1.99@@66.68,16.4.0.dev0@@160400,16.4.0.dev0@@160400,16.4.0.dev0@@160400,16.4.0.dev0@@160400,16.15.0.dev0@@161500,16.4.0.dev0@@160400,16.4.0.dev0@@160400
<a href='https://hf.co/deepcogito/cogito-v2-preview-llama-70B'>deepcogito/cogito-v2-preview-llama-70B</a>,📝,1.92@@1.92,70553706496.0,128256.0,131072.0,✓,✗,82.79 ± 1.70 / 90.78 ± 0.97@@82.79,72.66 ± 1.27 / 59.19 ± 2.51@@72.66,44.16 ± 4.45 / 62.88 ± 3.91@@44.16,17.99 ± 1.39 / 0.24 ± 0.13@@17.99,30.68 ± 0.32 / 31.38 ± 0.39@@30.68,72.61 ± 0.64 / 79.33 ± 0.48@@72.61,54.37 ± 2.42 / 77.20 ± 1.21@@54.37,16.6.0.dev0@@160600,16.6.0.dev0@@160600,16.6.0.dev0@@160600,16.6.0.dev0@@160600,16.15.0.dev0@@161500,16.6.0.dev0@@160600,16.6.0.dev0@@160600
<a href='https://hf.co/google/gemma-3-12b-it'>google/gemma-3-12b-it</a>,📝,1.95@@1.95,12187325040.0,262144.0,8192.0,✓,✗,80.58 ± 2.27 / 89.80 ± 1.32@@80.58,70.15 ± 0.57 / 53.27 ± 2.51@@70.15,47.93 ± 4.13 / 72.94 ± 2.09@@47.93,64.08 ± 1.69 / 39.20 ± 2.08@@64.08,29.98 ± 0.12 / 30.72 ± 0.14@@29.98,48.61 ± 1.00 / 61.17 ± 0.77@@48.61,33.82 ± 2.03 / 66.90 ± 1.02@@33.82,16.6.0.dev0@@160600,16.6.0.dev0@@160600,16.6.0.dev0@@160600,16.6.0.dev0@@160600,16.15.0.dev0@@161500,16.6.0.dev0@@160600,16.6.0.dev0@@160600
"<a href='https://docs.anthropic.com/en/docs/about-claude'>claude-haiku-4-5-20251001 (zero-shot, val)</a>",🤔,1.96@@1.96,?,?,200000.0,✓,✗,72.70 ± 4.05 / 86.28 ± 2.02@@72.70,67.16 ± 1.10 / 45.37 ± 1.16@@67.16,37.02 ± 2.90 / 64.29 ± 1.46@@37.02,62.12 ± 1.63 / 25.72 ± 0.85@@62.12,32.52 ± 0.42 / 34.23 ± 0.47@@32.52,66.95 ± 1.97 / 75.08 ± 1.41@@66.95,36.83 ± 5.93 / 68.20 ± 2.92@@36.83,16.4.0.dev0@@160400,16.4.0.dev0@@160400,16.4.0.dev0@@160400,16.4.0.dev0@@160400,16.15.0.dev0@@161500,16.4.0.dev0@@160400,16.4.0.dev0@@160400
<a href='https://hf.co/Qwen/Qwen3-32B'>Qwen/Qwen3-32B#no-thinking</a>,📝,2.00@@2.00,32762123264.0,151936.0,40960.0,✓,✗,80.07 ± 1.44 / 89.46 ± 0.79@@80.07,58.53 ± 1.14 / 49.83 ± 1.89@@58.53,53.33 ± 2.40 / 76.20 ± 1.15@@53.33,68.46 ± 0.87 / 42.22 ± 2.19@@68.46,23.36 ± 0.14 / 23.29 ± 0.14@@23.36,61.34 ± 1.08 / 71.02 ± 0.80@@61.34,41.40 ± 2.61 / 70.68 ± 1.31@@41.40,16.6.0.dev0@@160600,16.6.0.dev0@@160600,16.6.0.dev0@@160600,16.6.0.dev0@@160600,16.15.0.dev0@@161500,16.6.0.dev0@@160600,16.6.0.dev0@@160600
"<a href='https://ai.google.dev/gemini-api/docs/models#gemini-2.5-flash-lite'>gemini/gemini-2.5-flash-lite#no-thinking (zero-shot, val)</a>",📝,2.01@@2.01,?,256128.0,1048576.0,✓,✗,74.64 ± 3.71 / 87.29 ± 1.86@@74.64,52.71 ± 2.14 / 31.37 ± 1.42@@52.71,50.38 ± 4.38 / 75.11 ± 2.21@@50.38,64.16 ± 1.01 / 35.72 ± 1.14@@64.16,30.06 ± 0.37 / 31.00 ± 0.41@@30.06,58.53 ± 2.47 / 68.67 ± 1.84@@58.53,33.29 ± 5.00 / 66.25 ± 2.56@@33.29,16.4.0.dev0@@160400,16.4.0.dev0@@160400,16.4.0.dev0@@160400,16.4.0.dev0@@160400,16.15.0.dev0@@161500,16.4.0.dev0@@160400,16.4.0.dev0@@160400
<a href='https://hf.co/google/gemma-3-12b-pt'>google/gemma-3-12b-pt</a>,🧠,2.09@@2.09,12187325040.0,262144.0,8192.0,✓,✗,84.00 ± 1.24 / 91.50 ± 0.71@@84.00,60.68 ± 1.54 / 45.27 ± 2.68@@60.68,25.95 ± 9.23 / 48.36 ± 7.17@@25.95,73.15 ± 2.71 / 53.01 ± 2.70@@73.15,28.98 ± 1.90 / 29.13 ± 1.99@@28.98,50.20 ± 0.73 / 62.54 ± 0.56@@50.20,37.24 ± 1.88 / 68.53 ± 0.88@@37.24,16.6.0.dev0@@160600,16.6.0.dev0@@160600,16.6.0.dev0@@160600,16.6.0.dev0@@160600,16.15.0.dev0@@161500,16.6.0.dev0@@160600,16.6.0.dev0@@160600
<a href='https://hf.co/utter-project/EuroLLM-22B-Instruct-2512'>utter-project/EuroLLM-22B-Instruct-2512</a>,📝,2.10@@2.10,22637328384.0,128000.0,32768.0,✓,✗,78.65 ± 1.86 / 88.96 ± 0.94@@78.65,58.63 ± 1.16 / 44.05 ± 2.25@@58.63,57.12 ± 4.13 / 76.88 ± 3.18@@57.12,42.01 ± 2.85 / 21.08 ± 2.05@@42.01,32.15 ± 0.46 / 33.16 ± 0.52@@32.15,43.72 ± 0.61 / 57.54 ± 0.52@@43.72,27.35 ± 1.03 / 63.01 ± 0.56@@27.35,16.8.0.dev0@@160800,16.8.0.dev0@@160800,16.8.0.dev0@@160800,16.8.0.dev0@@160800,16.15.0.dev0@@161500,16.8.0.dev0@@160800,16.8.0.dev0@@160800
<a href='https://hf.co/openai/gpt-oss-20b'>openai/gpt-oss-20b#medium</a>,🤔,2.12@@2.12,21511953984.0,201088.0,131072.0,✓,✗,71.51 ± 0.99 / 85.18 ± 0.46@@71.51,64.30 ± 1.62 / 52.27 ± 1.35@@64.30,32.37 ± 2.40 / 63.17 ± 1.56@@32.37,60.55 ± 1.17 / 37.39 ± 1.00@@60.55,31.33 ± 0.10 / 34.16 ± 0.13@@31.33,64.68 ± 0.91 / 73.47 ± 0.68@@64.68,28.74 ± 1.85 / 64.38 ± 0.92@@28.74,16.11.0.dev0@@161100,16.11.0.dev0@@161100,16.11.0.dev0@@161100,16.11.0.dev0@@161100,16.15.0.dev0@@161500,16.11.0.dev0@@161100,16.11.0.dev0@@161100
<a href='https://hf.co/deepcogito/cogito-v1-preview-qwen-32B'>deepcogito/cogito-v1-preview-qwen-32B</a>,📝,2.17@@2.17,32759790592.0,151665.0,131072.0,✓,✗,81.30 ± 1.43 / 90.22 ± 0.76@@81.30,67.79 ± 1.34 / 53.14 ± 2.53@@67.79,43.58 ± 2.19 / 70.69 ± 1.73@@43.58,37.95 ± 0.80 / 0.48 ± 0.12@@37.95,23.04 ± 0.26 / 22.97 ± 0.26@@23.04,58.77 ± 0.75 / 68.94 ± 0.59@@58.77,38.59 ± 1.87 / 69.30 ± 0.93@@38.59,16.6.0.dev0@@160600,16.6.0.dev0@@160600,16.6.0.dev0@@160600,16.6.0.dev0@@160600,16.15.0.dev0@@161500,16.6.0.dev0@@160600,16.6.0.dev0@@160600
<a href='https://hf.co/utter-project/EuroLLM-22B-2512'>utter-project/EuroLLM-22B-2512</a>,🧠,2.17@@2.17,22637328384.0,128000.0,32768.0,✓,✗,76.71 ± 2.57 / 87.72 ± 1.40@@76.71,51.18 ± 2.24 / 40.41 ± 1.74@@51.18,45.36 ± 6.05 / 68.29 ± 5.43@@45.36,69.32 ± 2.30 / 47.14 ± 2.04@@69.32,30.99 ± 1.74 / 31.08 ± 1.86@@30.99,37.97 ± 0.76 / 53.33 ± 0.53@@37.97,21.90 ± 1.41 / 59.82 ± 0.85@@21.90,16.8.0.dev0@@160800,16.8.0.dev0@@160800,16.8.0.dev0@@160800,16.8.0.dev0@@160800,16.15.0.dev0@@161500,16.8.0.dev0@@160800,16.8.0.dev0@@160800
<a href='https://hf.co/Qwen/Qwen3-4B-Thinking-2507'>Qwen/Qwen3-4B-Thinking-2507</a>,🤔,2.20@@2.20,4022468096.0,151936.0,262144.0,✓,✗,71.56 ± 0.95 / 85.65 ± 0.49@@71.56,52.21 ± 6.30 / 34.24 ± 5.14@@52.21,24.57 ± 3.89 / 55.93 ± 2.30@@24.57,64.82 ± 1.65 / 43.37 ± 1.68@@64.82,25.35 ± 2.41 / 26.32 ± 2.47@@25.35,61.79 ± 0.86 / 71.38 ± 0.66@@61.79,43.96 ± 1.79 / 71.95 ± 0.91@@43.96,16.14.0.dev0@@161400,16.14.0.dev0@@161400,16.14.0.dev0@@161400,16.14.0.dev0@@161400,16.16.1.dev0@@161601,16.14.0.dev0@@161400,16.14.0.dev0@@161400
<a href='https://hf.co/google/gemma-3n-E4B-it'>google/gemma-3n-E4B-it</a>,📝,2.20@@2.20,7849978192.0,262400.0,8192.0,✓,✗,76.74 ± 2.01 / 87.79 ± 1.12@@76.74,69.70 ± 0.98 / 52.83 ± 2.37@@69.70,40.89 ± 2.99 / 68.02 ± 2.36@@40.89,60.25 ± 1.80 / 30.55 ± 2.12@@60.25,30.21 ± 0.07 / 31.09 ± 0.07@@30.21,37.72 ± 0.82 / 52.81 ± 0.61@@37.72,20.19 ± 1.49 / 60.03 ± 0.75@@20.19,16.9.0.dev0@@160900,16.9.0.dev0@@160900,16.9.0.dev0@@160900,16.9.0.dev0@@160900,16.14.0.dev0@@161400,16.9.0.dev0@@160900,16.9.0.dev0@@160900
<a href='https://hf.co/openai/gpt-oss-20b'>openai/gpt-oss-20b#low</a>,🤔,2.23@@2.23,21511953984.0,201088.0,131072.0,✓,✗,70.65 ± 1.32 / 84.28 ± 0.73@@70.65,63.75 ± 1.23 / 51.19 ± 1.52@@63.75,29.36 ± 3.52 / 57.79 ± 1.83@@29.36,58.01 ± 1.36 / 33.52 ± 1.42@@58.01,31.41 ± 0.10 / 34.28 ± 0.12@@31.41,51.02 ± 1.44 / 63.30 ± 1.07@@51.02,23.47 ± 1.84 / 61.75 ± 0.95@@23.47,16.11.0.dev0@@161100,16.11.0.dev0@@161100,16.11.0.dev0@@161100,16.11.0.dev0@@161100,16.15.0.dev0@@161500,16.11.0.dev0@@161100,16.11.0.dev0@@161100
<a href='https://hf.co/Qwen/Qwen3-14B'>Qwen/Qwen3-14B#no-thinking</a>,📝,2.24@@2.24,14768307200.0,151936.0,40960.0,✓,✗,78.75 ± 1.79 / 88.87 ± 1.02@@78.75,59.71 ± 1.47 / 49.30 ± 2.23@@59.71,35.80 ± 2.63 / 65.30 ± 1.88@@35.80,70.12 ± 1.11 / 44.06 ± 2.28@@70.12,23.25 ± 0.18 / 23.18 ± 0.18@@23.25,49.31 ± 0.68 / 61.88 ± 0.52@@49.31,30.75 ± 1.30 / 65.16 ± 0.63@@30.75,16.6.0.dev0@@160600,16.6.0.dev0@@160600,16.6.0.dev0@@160600,16.6.0.dev0@@160600,16.15.0.dev0@@161500,16.6.0.dev0@@160600,16.6.0.dev0@@160600
